src,dst,2017,2018,2019
Swift,Kotlin,0,839,0
Swift,Kubernetes,0,0,434
Swift,Laravel,0,0,499
Swift,Light Table,11,42,42
Swift,Linux,416,1866,2126
Swift,Linux-based,0,393,509
Swift,MacOS,983,6935,4873
Swift,Mainframe,32,55,0
Swift,MariaDB,0,679,756
Swift,Memcached,0,321,0
Swift,Microsoft Azure,224,0,596
Swift,"Microsoft Azure (Tables, CosmosDB, SQL, etc)",0,425,0
Swift,Microsoft SQL Server,0,0,1150
Swift,MongoDB,591,1678,1496
Swift,MySQL,1068,3222,2727
Swift,Neo4j,0,175,0
Swift,NetBeans,147,437,296
Swift,Node.js,792,2391,2148
Swift,Notepad++,432,1176,922
Swift,Ocaml,0,92,0
Swift,Oracle,235,463,700
Swift,PHPStorm,202,513,441
Swift,Pandas,0,0,355
Swift,PostgreSQL,629,1807,1691
Swift,Predix,0,31,0
Swift,Puppet,0,0,111
Swift,PyCharm,231,687,688
Swift,RStudio,48,140,139
Swift,Raspberry Pi,427,1079,1082
Swift,React,358,1500,0
Swift,React Native,0,0,1008
Swift,React.js,0,0,1500
Swift,Redis,304,1006,948
Swift,Ruby on Rails,0,0,526
Swift,RubyMine,69,144,160
Swift,SQL Server,531,1773,0
Swift,SQLite,927,1717,2659
Swift,Salesforce,79,164,0
Swift,Serverless,70,326,0
Swift,SharePoint,64,156,0
Swift,Slack,0,0,1409
Swift,Spark,65,187,0
Swift,Spring,0,575,601
Swift,Sublime Text,799,2095,1650
Swift,TensorFlow,0,480,561
Swift,TextMate,118,243,219
Swift,Torch/PyTorch,0,108,195
Swift,TypeScript,268,1145,1294
Swift,Unity 3D,0,0,725
Swift,Unreal Engine,0,0,249
Swift,VB.NET,128,399,0
Swift,VBA,80,276,277
Swift,Vim,581,1505,1394
Swift,Visual Basic 6,69,286,0
Swift,Visual Studio,606,1476,1250
Swift,Visual Studio Code,440,2020,2781
Swift,Vue.js,0,0,679
Swift,WebAssembly,0,0,154
Swift,Windows,512,2151,1946
Swift,Windows Phone,121,228,0
Swift,WordPress,333,901,903
Swift,Xamarin,226,618,499
Swift,Xcode,1867,4718,4492
Swift,Zend,8,48,63
Swift,iOS,2015,5034,4827
Swift,jQuery,0,0,1787
TensorFlow,Android Studio,0,933,0
TensorFlow,Atom,0,1052,0
TensorFlow,BSD/Unix,0,14,11
TensorFlow,Coda,0,70,0
TensorFlow,Eclipse,0,766,0
TensorFlow,Emacs,0,315,0
TensorFlow,IPython / Jupyter,0,1477,0
TensorFlow,IntelliJ,0,1338,0
TensorFlow,Komodo,0,56,0
TensorFlow,Light Table,0,36,0
TensorFlow,Linux-based,0,1440,2276
TensorFlow,MacOS,0,1220,531
TensorFlow,NetBeans,0,301,0
TensorFlow,Notepad++,0,1152,0
TensorFlow,PHPStorm,0,275,0
TensorFlow,PyCharm,0,1280,0
TensorFlow,RStudio,0,492,0
TensorFlow,RubyMine,0,108,0
TensorFlow,Sublime Text,0,1373,0
TensorFlow,TextMate,0,89,0
TensorFlow,Torch/PyTorch,0,635,1464
TensorFlow,Unity 3D,0,0,905
TensorFlow,Unreal Engine,0,0,378
TensorFlow,Vim,0,1590,0
TensorFlow,Visual Studio,0,1076,0
TensorFlow,Visual Studio Code,0,1338,0
TensorFlow,Windows,0,1304,508
TensorFlow,Xamarin,0,0,375
TensorFlow,Xcode,0,525,0
TensorFlow,Zend,0,48,0
TextMate,.NET,0,0,165
TextMate,.NET Core,0,0,133
TextMate,ASP.NET,0,0,135
TextMate,Android Studio,84,0,0
TextMate,Angular/Angular.js,0,0,203
TextMate,Ansible,0,0,127
TextMate,Apache Spark,0,0,91
TextMate,BSD/Unix,0,0,10
TextMate,Chef,0,0,90
TextMate,Cordova,0,0,94
TextMate,CryEngine,0,0,59
TextMate,Django,0,0,134
TextMate,Drupal,0,0,92
TextMate,Eclipse,97,0,0
TextMate,Express,0,0,175
TextMate,Flask,0,0,122
TextMate,Flutter,0,0,79
TextMate,Hadoop,0,0,89
TextMate,IPython / Jupyter,41,0,0
TextMate,IntelliJ,111,0,0
TextMate,Komodo,10,0,0
TextMate,Laravel,0,0,116
TextMate,Light Table,5,0,0
TextMate,Linux-based,0,0,94
TextMate,MacOS,0,0,216
TextMate,NetBeans,43,0,0
TextMate,Node.js,0,0,304
TextMate,PHPStorm,55,0,0
TextMate,Pandas,0,0,110
TextMate,Puppet,0,0,75
TextMate,PyCharm,67,0,0
TextMate,RStudio,30,0,0
TextMate,React Native,0,0,124
TextMate,React.js,0,0,210
TextMate,Ruby on Rails,0,0,166
TextMate,RubyMine,30,0,0
TextMate,Spring,0,0,150
TextMate,TensorFlow,0,0,108
TextMate,Torch/PyTorch,0,0,84
TextMate,Unity 3D,0,0,112
TextMate,Unreal Engine,0,0,71
TextMate,Vim,155,340,341
TextMate,Visual Studio,89,213,235
TextMate,Visual Studio Code,65,273,404
TextMate,Vue.js,0,0,143
TextMate,Windows,0,0,45
TextMate,Xamarin,0,0,87
TextMate,Xcode,187,363,374
TextMate,Zend,7,63,106
TextMate,jQuery,0,0,315
Torch/PyTorch,Android Studio,0,212,0
Torch/PyTorch,Atom,0,242,0
Torch/PyTorch,BSD/Unix,0,10,8
Torch/PyTorch,Coda,0,38,0
Torch/PyTorch,Eclipse,0,200,0
Torch/PyTorch,Emacs,0,98,0
Torch/PyTorch,IPython / Jupyter,0,408,0
Torch/PyTorch,IntelliJ,0,259,0
Torch/PyTorch,Komodo,0,39,0
Torch/PyTorch,Light Table,0,29,0
Torch/PyTorch,Linux-based,0,366,858
Torch/PyTorch,MacOS,0,234,161
Torch/PyTorch,NetBeans,0,93,0
Torch/PyTorch,Notepad++,0,285,0
Torch/PyTorch,PHPStorm,0,80,0
Torch/PyTorch,PyCharm,0,314,0
Torch/PyTorch,RStudio,0,121,0
Torch/PyTorch,RubyMine,0,47,0
Torch/PyTorch,Sublime Text,0,332,0
Torch/PyTorch,TextMate,0,47,0
Torch/PyTorch,Unity 3D,0,0,320
Torch/PyTorch,Unreal Engine,0,0,168
Torch/PyTorch,Vim,0,405,0
Torch/PyTorch,Visual Studio,0,244,0
Torch/PyTorch,Visual Studio Code,0,275,0
Torch/PyTorch,Windows,0,234,121
Torch/PyTorch,Xamarin,0,0,142
Torch/PyTorch,Xcode,0,111,0
Torch/PyTorch,Zend,0,34,0
TypeScript,.NET,0,0,6709
TypeScript,.NET Core,1106,4245,5533
TypeScript,ASP.NET,0,0,6073
TypeScript,AWS,0,3764,6002
TypeScript,Amazon DynamoDB,0,952,0
TypeScript,Amazon Echo,0,522,0
TypeScript,Amazon RDS/Aurora,0,817,0
TypeScript,Amazon Redshift,0,289,0
TypeScript,Amazon Web Services (AWS),1054,0,0
TypeScript,Android,930,3892,5261
TypeScript,Android Studio,524,2309,2915
TypeScript,Angular/Angular.js,0,9045,11413
TypeScript,AngularJS,2376,0,0
TypeScript,Ansible,0,0,1183
TypeScript,Apache HBase,0,196,0
TypeScript,Apache Hive,0,195,0
TypeScript,Apache Spark,0,0,643
TypeScript,Apple Watch or Apple TV,0,225,0
TypeScript,Arduino,311,1247,1809
TypeScript,Atom,769,2390,1961
TypeScript,Azure,0,2633,0
TypeScript,BSD/Unix,0,12,17
TypeScript,Bash/Shell/PowerShell,0,6073,0
TypeScript,CSS,0,11989,0
TypeScript,Cassandra,124,535,664
TypeScript,Chef,0,0,377
TypeScript,Cobol,0,132,0
TypeScript,Coda,23,83,94
TypeScript,Cordova,598,1926,2049
TypeScript,Couchbase,0,0,552
TypeScript,CryEngine,0,0,112
TypeScript,Delphi/Object Pascal,0,322,0
TypeScript,Django,0,1178,1655
TypeScript,Docker,0,0,7679
TypeScript,Drupal,0,447,572
TypeScript,DynamoDB,0,0,1500
TypeScript,ESP8266,0,292,0
TypeScript,Eclipse,517,1851,2082
TypeScript,Elasticsearch,0,2359,3226
TypeScript,Emacs,116,374,589
TypeScript,Express,0,0,5597
TypeScript,Firebase,354,2533,3245
TypeScript,Flask,0,0,1602
TypeScript,Flutter,0,0,681
TypeScript,Gaming console,0,189,0
TypeScript,Google BigQuery,0,325,0
TypeScript,Google Cloud Platform/App Engine,0,1274,2912
TypeScript,Google Cloud Storage,0,894,0
TypeScript,Google Home,0,214,0
TypeScript,HTML/CSS,0,12173,0
TypeScript,Hadoop,98,358,552
TypeScript,Heroku,0,1846,2725
TypeScript,IBM Cloud or Watson,0,250,432
TypeScript,IBM Db2,0,337,0
TypeScript,IPython / Jupyter,109,563,1043
TypeScript,IntelliJ,897,3868,5486
TypeScript,Komodo,15,62,69
TypeScript,Kotlin,0,857,0
TypeScript,Kubernetes,0,0,2172
TypeScript,Laravel,0,0,1700
TypeScript,Light Table,12,41,55
TypeScript,Linux,751,5185,8859
TypeScript,Linux-based,0,2260,3563
TypeScript,MacOS,592,6056,7163
TypeScript,Mainframe,33,91,0
TypeScript,MariaDB,0,1791,2952
TypeScript,Memcached,0,787,0
TypeScript,Microsoft Azure,829,0,3815
TypeScript,"Microsoft Azure (Tables, CosmosDB, SQL, etc)",0,1833,0
TypeScript,Microsoft SQL Server,0,0,7317
TypeScript,MongoDB,1070,4958,6435
TypeScript,MySQL,1597,6996,8982
TypeScript,Neo4j,0,457,0
TypeScript,NetBeans,205,741,772
TypeScript,Node.js,2024,8533,11444
TypeScript,Notepad++,1207,4402,5346
TypeScript,Ocaml,0,152,0
TypeScript,Oracle,438,1317,2842
TypeScript,PHPStorm,354,1329,1513
TypeScript,Pandas,0,0,1111
TypeScript,PostgreSQL,903,4654,6843
TypeScript,Predix,0,52,0
TypeScript,Puppet,0,0,390
TypeScript,PyCharm,275,1185,1757
TypeScript,RStudio,52,252,297
TypeScript,Raspberry Pi,547,2111,2893
TypeScript,React,793,4489,0
TypeScript,React Native,0,0,2402
TypeScript,React.js,0,0,7504
TypeScript,Redis,668,3041,4335
TypeScript,Ruby on Rails,0,0,1228
TypeScript,RubyMine,78,233,288
TypeScript,SQL Server,1686,6502,0
TypeScript,SQLite,826,2343,5283
TypeScript,Salesforce,102,373,0
TypeScript,Serverless,136,1002,0
TypeScript,SharePoint,168,522,0
TypeScript,Slack,0,0,4996
TypeScript,Spark,87,359,0
TypeScript,Spring,0,2054,3103
TypeScript,Sublime Text,938,3489,3674
TypeScript,TensorFlow,0,654,1213
TypeScript,TextMate,37,158,173
TypeScript,Torch/PyTorch,0,130,320
TypeScript,Unity 3D,0,0,1561
TypeScript,Unreal Engine,0,0,507
TypeScript,VB.NET,271,1126,0
TypeScript,VBA,131,647,921
TypeScript,Vim,751,2950,4279
TypeScript,Visual Basic 6,110,565,0
TypeScript,Visual Studio,1874,5910,7141
TypeScript,Visual Studio Code,1755,8740,14187
TypeScript,Vue.js,0,0,3366
TypeScript,WebAssembly,0,0,537
TypeScript,Windows,1193,11682,12130
TypeScript,Windows Phone,207,499,0
TypeScript,WordPress,536,2077,2840
TypeScript,Xamarin,320,1074,1203
TypeScript,Xcode,351,1314,1823
TypeScript,Zend,14,67,82
TypeScript,iOS,615,2281,2929
TypeScript,jQuery,0,0,8167
Unity 3D,BSD/Unix,0,0,14
Unity 3D,Linux-based,0,0,1185
Unity 3D,MacOS,0,0,625
Unity 3D,Unreal Engine,0,0,1354
Unity 3D,Windows,0,0,769
Unity 3D,Xamarin,0,0,903
Unreal Engine,BSD/Unix,0,0,11
Unreal Engine,Linux-based,0,0,433
Unreal Engine,MacOS,0,0,112
Unreal Engine,Windows,0,0,210
Unreal Engine,Xamarin,0,0,369
VB.NET,.NET Core,1206,2674,0
VB.NET,AWS,0,798,0
VB.NET,Amazon DynamoDB,0,182,0
VB.NET,Amazon Echo,0,155,0
VB.NET,Amazon RDS/Aurora,0,167,0
VB.NET,Amazon Redshift,0,76,0
VB.NET,Amazon Web Services (AWS),360,0,0
VB.NET,Android,610,1653,0
VB.NET,Android Studio,461,1201,0
VB.NET,Angular/Angular.js,0,1634,0
VB.NET,AngularJS,608,0,0
VB.NET,Apache HBase,0,109,0
VB.NET,Apache Hive,0,118,0
VB.NET,Apple Watch or Apple TV,0,105,0
VB.NET,Arduino,263,667,0
VB.NET,Atom,267,696,0
VB.NET,Azure,0,991,0
VB.NET,BSD/Unix,0,8,0
VB.NET,Bash/Shell/PowerShell,0,1778,0
VB.NET,CSS,0,4276,0
VB.NET,Cassandra,40,147,0
VB.NET,Cobol,0,189,0
VB.NET,Coda,11,53,0
VB.NET,Cordova,195,471,0
VB.NET,Delphi/Object Pascal,0,405,0
VB.NET,Django,0,328,0
VB.NET,Drupal,0,230,0
VB.NET,ESP8266,0,126,0
VB.NET,Eclipse,482,1143,0
VB.NET,Elasticsearch,0,425,0
VB.NET,Emacs,55,109,0
VB.NET,Firebase,122,648,0
VB.NET,Gaming console,0,117,0
VB.NET,Google BigQuery,0,117,0
VB.NET,Google Cloud Platform/App Engine,0,362,0
VB.NET,Google Cloud Storage,0,280,0
VB.NET,Google Home,0,86,0
VB.NET,HTML/CSS,0,4476,0
VB.NET,Hadoop,69,179,0
VB.NET,Heroku,0,347,0
VB.NET,IBM Cloud or Watson,0,94,0
VB.NET,IBM Db2,0,290,0
VB.NET,IPython / Jupyter,55,251,0
VB.NET,IntelliJ,230,781,0
VB.NET,Komodo,30,86,0
VB.NET,Kotlin,0,182,0
VB.NET,Light Table,9,37,0
VB.NET,Linux,448,1669,0
VB.NET,Linux-based,0,469,0
VB.NET,MacOS,205,1063,0
VB.NET,Mainframe,58,96,0
VB.NET,MariaDB,0,702,0
VB.NET,Memcached,0,206,0
VB.NET,Microsoft Azure,411,0,0
VB.NET,"Microsoft Azure (Tables, CosmosDB, SQL, etc)",0,864,0
VB.NET,MongoDB,294,1097,0
VB.NET,MySQL,1103,3134,0
VB.NET,Neo4j,0,127,0
VB.NET,NetBeans,299,744,0
VB.NET,Node.js,571,1751,0
VB.NET,Notepad++,1274,2960,0
VB.NET,Ocaml,0,68,0
VB.NET,Oracle,467,919,0
VB.NET,PHPStorm,167,474,0
VB.NET,PostgreSQL,323,1180,0
VB.NET,Predix,0,33,0
VB.NET,PyCharm,130,411,0
VB.NET,RStudio,45,168,0
VB.NET,Raspberry Pi,339,887,0
VB.NET,React,150,676,0
VB.NET,Redis,102,515,0
VB.NET,RubyMine,33,94,0
VB.NET,SQL Server,1744,4122,0
VB.NET,SQLite,606,1222,0
VB.NET,Salesforce,65,158,0
VB.NET,Serverless,47,183,0
VB.NET,SharePoint,208,421,0
VB.NET,Spark,38,123,0
VB.NET,Spring,0,387,0
VB.NET,Sublime Text,452,1247,0
VB.NET,TensorFlow,0,216,0
VB.NET,TextMate,22,68,0
VB.NET,Torch/PyTorch,0,65,0
VB.NET,VBA,621,0,0
VB.NET,Vim,273,687,0
VB.NET,Visual Basic 6,603,1736,0
VB.NET,Visual Studio,1947,4155,0
VB.NET,Visual Studio Code,640,2376,0
VB.NET,Windows,1423,7271,0
VB.NET,Windows Phone,200,443,0
VB.NET,WordPress,402,1087,0
VB.NET,Xamarin,278,727,0
VB.NET,Xcode,200,503,0
VB.NET,Zend,27,82,0
VB.NET,iOS,296,706,0
VBA,.NET,0,0,2534
VBA,.NET Core,599,1339,1344
VBA,ASP.NET,0,0,1840
VBA,AWS,0,522,831
VBA,Amazon DynamoDB,0,125,0
VBA,Amazon Echo,0,127,0
VBA,Amazon RDS/Aurora,0,119,0
VBA,Amazon Redshift,0,80,0
VBA,Amazon Web Services (AWS),232,0,0
VBA,Android,352,993,1316
VBA,Android Studio,255,704,913
VBA,Angular/Angular.js,0,885,1088
VBA,AngularJS,335,0,0
VBA,Ansible,0,0,180
VBA,Apache HBase,0,94,0
VBA,Apache Hive,0,121,0
VBA,Apache Spark,0,0,221
VBA,Apple Watch or Apple TV,0,82,0
VBA,Arduino,187,540,700
VBA,Atom,160,518,573
VBA,Azure,0,533,0
VBA,BSD/Unix,0,5,9
VBA,Bash/Shell/PowerShell,0,1608,0
VBA,CSS,0,2760,0
VBA,Cassandra,33,110,142
VBA,Chef,0,0,92
VBA,Cobol,0,178,0
VBA,Coda,12,46,71
VBA,Cordova,94,257,328
VBA,Couchbase,0,0,137
VBA,CryEngine,0,0,73
VBA,Delphi/Object Pascal,0,397,0
VBA,Django,0,311,461
VBA,Docker,0,0,824
VBA,Drupal,0,179,250
VBA,DynamoDB,0,0,192
VBA,ESP8266,0,119,0
VBA,Eclipse,398,901,958
VBA,Elasticsearch,0,293,401
VBA,Emacs,52,128,163
VBA,Express,0,0,555
VBA,Firebase,70,330,482
VBA,Flask,0,0,410
VBA,Flutter,0,0,122
VBA,Gaming console,0,82,0
VBA,Google BigQuery,0,98,0
VBA,Google Cloud Platform/App Engine,0,252,513
VBA,Google Cloud Storage,0,196,0
VBA,Google Home,0,69,0
VBA,HTML/CSS,0,2960,0
VBA,Hadoop,58,170,213
VBA,Heroku,0,262,377
VBA,IBM Cloud or Watson,0,85,148
VBA,IBM Db2,0,259,0
VBA,IPython / Jupyter,96,358,575
VBA,IntelliJ,175,640,827
VBA,Komodo,28,64,72
VBA,Kotlin,0,133,0
VBA,Kubernetes,0,0,204
VBA,Laravel,0,0,363
VBA,Light Table,11,33,38
VBA,Linux,368,1332,2049
VBA,Linux-based,0,396,572
VBA,MacOS,156,804,894
VBA,Mainframe,52,96,0
VBA,MariaDB,0,559,846
VBA,Memcached,0,153,0
VBA,Microsoft Azure,194,0,853
VBA,"Microsoft Azure (Tables, CosmosDB, SQL, etc)",0,513,0
VBA,Microsoft SQL Server,0,0,2909
VBA,MongoDB,195,725,940
VBA,MySQL,788,2150,2594
VBA,Neo4j,0,109,0
VBA,NetBeans,163,446,482
VBA,Node.js,324,1119,1456
VBA,Notepad++,877,2114,2668
VBA,Ocaml,0,73,0
VBA,Oracle,392,686,1290
VBA,PHPStorm,116,289,314
VBA,Pandas,0,0,546
VBA,PostgreSQL,274,1019,1174
VBA,Predix,0,34,0
VBA,Puppet,0,0,93
VBA,PyCharm,126,474,664
VBA,RStudio,88,287,371
VBA,Raspberry Pi,258,696,916
VBA,React,93,452,0
VBA,React Native,0,0,279
VBA,React.js,0,0,748
VBA,Redis,65,329,444
VBA,Ruby on Rails,0,0,246
VBA,RubyMine,26,63,68
VBA,SQL Server,953,2485,0
VBA,SQLite,420,807,1675
VBA,Salesforce,52,144,0
VBA,Serverless,26,121,0
VBA,SharePoint,185,374,0
VBA,Slack,0,0,684
VBA,Spark,43,141,0
VBA,Spring,0,314,427
VBA,Sublime Text,309,823,916
VBA,TensorFlow,0,216,357
VBA,TextMate,18,60,72
VBA,Torch/PyTorch,0,74,134
VBA,Unity 3D,0,0,515
VBA,Unreal Engine,0,0,193
VBA,VB.NET,0,1592,0
VBA,Vim,230,601,824
VBA,Visual Basic 6,423,1177,0
VBA,Visual Studio,1034,2352,2907
VBA,Visual Studio Code,330,1364,2404
VBA,Vue.js,0,0,435
VBA,WebAssembly,0,0,135
VBA,Windows,925,5081,4360
VBA,Windows Phone,104,240,0
VBA,WordPress,252,698,959
VBA,Xamarin,128,352,515
VBA,Xcode,126,319,365
VBA,Zend,23,64,66
VBA,iOS,165,441,536
VBA,jQuery,0,0,2259
Vim,.NET,0,0,3013
Vim,.NET Core,0,0,2160
Vim,ASP.NET,0,0,2059
Vim,Android Studio,1377,0,0
Vim,Angular/Angular.js,0,0,4380
Vim,Ansible,0,0,3115
Vim,Apache Spark,0,0,1348
Vim,BSD/Unix,0,0,67
Vim,Chef,0,0,807
Vim,Cordova,0,0,1002
Vim,CryEngine,0,0,116
Vim,Django,0,0,3200
Vim,Drupal,0,0,736
Vim,Eclipse,2166,0,0
Vim,Express,0,0,3583
Vim,Flask,0,0,3430
Vim,Flutter,0,0,520
Vim,Hadoop,0,0,1230
Vim,IPython / Jupyter,851,0,0
Vim,IntelliJ,2394,0,0
Vim,Komodo,76,0,0
Vim,Laravel,0,0,1692
Vim,Light Table,30,0,0
Vim,Linux-based,0,0,10136
Vim,MacOS,0,0,3091
Vim,NetBeans,666,0,0
Vim,Node.js,0,0,8147
Vim,PHPStorm,807,0,0
Vim,Pandas,0,0,2790
Vim,Puppet,0,0,903
Vim,PyCharm,1181,0,0
Vim,RStudio,297,0,0
Vim,React Native,0,0,1656
Vim,React.js,0,0,5729
Vim,Ruby on Rails,0,0,2144
Vim,RubyMine,252,0,0
Vim,Spring,0,0,3180
Vim,TensorFlow,0,0,2143
Vim,Torch/PyTorch,0,0,785
Vim,Unity 3D,0,0,1441
Vim,Unreal Engine,0,0,512
Vim,Visual Studio,1921,3686,3848
Vim,Visual Studio Code,1297,5448,9621
Vim,Vue.js,0,0,2833
Vim,Windows,0,0,1229
Vim,Xamarin,0,0,608
Vim,Xcode,976,1985,2011
Vim,Zend,40,112,145
Vim,jQuery,0,0,6839
Visual Basic 6,.NET Core,462,1198,0
Visual Basic 6,AWS,0,536,0
Visual Basic 6,Amazon DynamoDB,0,136,0
Visual Basic 6,Amazon Echo,0,114,0
Visual Basic 6,Amazon RDS/Aurora,0,119,0
Visual Basic 6,Amazon Redshift,0,73,0
Visual Basic 6,Amazon Web Services (AWS),171,0,0
Visual Basic 6,Android,338,1129,0
Visual Basic 6,Android Studio,272,854,0
Visual Basic 6,Angular/Angular.js,0,911,0
Visual Basic 6,AngularJS,276,0,0
Visual Basic 6,Apache HBase,0,109,0
Visual Basic 6,Apache Hive,0,96,0
Visual Basic 6,Apple Watch or Apple TV,0,90,0
Visual Basic 6,Arduino,159,475,0
Visual Basic 6,Atom,130,461,0
Visual Basic 6,Azure,0,473,0
Visual Basic 6,BSD/Unix,0,10,0
Visual Basic 6,Bash/Shell/PowerShell,0,1236,0
Visual Basic 6,CSS,0,2468,0
Visual Basic 6,Cassandra,31,112,0
Visual Basic 6,Cobol,0,212,0
Visual Basic 6,Coda,11,59,0
Visual Basic 6,Cordova,98,326,0
Visual Basic 6,Delphi/Object Pascal,0,384,0
Visual Basic 6,Django,0,268,0
Visual Basic 6,Drupal,0,194,0
Visual Basic 6,ESP8266,0,106,0
Visual Basic 6,Eclipse,301,877,0
Visual Basic 6,Elasticsearch,0,291,0
Visual Basic 6,Emacs,41,109,0
Visual Basic 6,Firebase,79,426,0
Visual Basic 6,Gaming console,0,97,0
Visual Basic 6,Google BigQuery,0,91,0
Visual Basic 6,Google Cloud Platform/App Engine,0,264,0
Visual Basic 6,Google Cloud Storage,0,248,0
Visual Basic 6,Google Home,0,94,0
Visual Basic 6,HTML/CSS,0,2620,0
Visual Basic 6,Hadoop,45,144,0
Visual Basic 6,Heroku,0,250,0
Visual Basic 6,IBM Cloud or Watson,0,74,0
Visual Basic 6,IBM Db2,0,219,0
Visual Basic 6,IPython / Jupyter,46,201,0
Visual Basic 6,IntelliJ,123,551,0
Visual Basic 6,Komodo,25,69,0
Visual Basic 6,Kotlin,0,129,0
Visual Basic 6,Light Table,12,34,0
Visual Basic 6,Linux,270,1211,0
Visual Basic 6,Linux-based,0,411,0
Visual Basic 6,MacOS,122,799,0
Visual Basic 6,Mainframe,38,81,0
Visual Basic 6,MariaDB,0,470,0
Visual Basic 6,Memcached,0,177,0
Visual Basic 6,Microsoft Azure,142,0,0
Visual Basic 6,"Microsoft Azure (Tables, CosmosDB, SQL, etc)",0,459,0
Visual Basic 6,MongoDB,158,708,0
Visual Basic 6,MySQL,612,2075,0
Visual Basic 6,Neo4j,0,90,0
Visual Basic 6,NetBeans,180,560,0
Visual Basic 6,Node.js,275,1046,0
Visual Basic 6,Notepad++,572,1753,0
Visual Basic 6,Ocaml,0,61,0
Visual Basic 6,Oracle,275,650,0
Visual Basic 6,PHPStorm,92,331,0
Visual Basic 6,PostgreSQL,196,851,0
Visual Basic 6,Predix,0,29,0
Visual Basic 6,PyCharm,82,302,0
Visual Basic 6,RStudio,27,121,0
Visual Basic 6,Raspberry Pi,184,557,0
Visual Basic 6,React,93,431,0
Visual Basic 6,Redis,49,354,0
Visual Basic 6,RubyMine,25,81,0
Visual Basic 6,SQL Server,702,2157,0
Visual Basic 6,SQLite,339,822,0
Visual Basic 6,Salesforce,33,120,0
Visual Basic 6,Serverless,28,110,0
Visual Basic 6,SharePoint,93,248,0
Visual Basic 6,Spark,35,112,0
Visual Basic 6,Spring,0,334,0
Visual Basic 6,Sublime Text,244,890,0
Visual Basic 6,TensorFlow,0,149,0
Visual Basic 6,TextMate,15,62,0
Visual Basic 6,Torch/PyTorch,0,61,0
Visual Basic 6,Vim,131,488,0
Visual Basic 6,Visual Studio,774,2021,0
Visual Basic 6,Visual Studio Code,259,1253,0
Visual Basic 6,Windows,670,3963,0
Visual Basic 6,Windows Phone,104,298,0
Visual Basic 6,WordPress,223,778,0
Visual Basic 6,Xamarin,130,362,0
Visual Basic 6,Xcode,104,369,0
Visual Basic 6,Zend,23,79,0
Visual Basic 6,iOS,154,467,0
Visual Studio,.NET,0,0,18848
Visual Studio,.NET Core,0,0,11808
Visual Studio,ASP.NET,0,0,14375
Visual Studio,Angular/Angular.js,0,0,7651
Visual Studio,Ansible,0,0,579
Visual Studio,Apache Spark,0,0,700
Visual Studio,BSD/Unix,0,0,19
Visual Studio,Chef,0,0,317
Visual Studio,Cordova,0,0,1411
Visual Studio,CryEngine,0,0,232
Visual Studio,Django,0,0,1523
Visual Studio,Drupal,0,0,567
Visual Studio,Express,0,0,2675
Visual Studio,Flask,0,0,1340
Visual Studio,Flutter,0,0,549
Visual Studio,Hadoop,0,0,648
Visual Studio,Laravel,0,0,1458
Visual Studio,Linux-based,0,0,2396
Visual Studio,MacOS,0,0,1011
Visual Studio,Node.js,0,0,8329
Visual Studio,Pandas,0,0,1381
Visual Studio,Puppet,0,0,282
Visual Studio,React Native,0,0,1417
Visual Studio,React.js,0,0,4781
Visual Studio,Ruby on Rails,0,0,809
Visual Studio,Spring,0,0,1709
Visual Studio,TensorFlow,0,0,1504
Visual Studio,Torch/PyTorch,0,0,437
Visual Studio,Unity 3D,0,0,3631
Visual Studio,Unreal Engine,0,0,1204
Visual Studio,Visual Studio Code,4443,12814,17162
Visual Studio,Vue.js,0,0,2493
Visual Studio,Windows,0,0,4618
Visual Studio,Xamarin,0,0,3074
Visual Studio,Xcode,1283,2319,2346
Visual Studio,Zend,62,160,197
Visual Studio,jQuery,0,0,11710
Visual Studio Code,.NET,0,0,14453
Visual Studio Code,.NET Core,0,0,10567
Visual Studio Code,ASP.NET,0,0,11864
Visual Studio Code,Angular/Angular.js,0,0,13598
Visual Studio Code,Ansible,0,0,2527
Visual Studio Code,Apache Spark,0,0,1542
Visual Studio Code,BSD/Unix,0,0,28
Visual Studio Code,Chef,0,0,783
Visual Studio Code,Cordova,0,0,2844
Visual Studio Code,CryEngine,0,0,216
Visual Studio Code,Django,0,0,4271
Visual Studio Code,Drupal,0,0,1098
Visual Studio Code,Express,0,0,9370
Visual Studio Code,Flask,0,0,4107
Visual Studio Code,Flutter,0,0,1437
Visual Studio Code,Hadoop,0,0,1283
Visual Studio Code,Laravel,0,0,3914
Visual Studio Code,Linux-based,0,0,9165
Visual Studio Code,MacOS,0,0,6064
Visual Studio Code,Node.js,0,0,19915
Visual Studio Code,Pandas,0,0,3448
Visual Studio Code,Puppet,0,0,782
Visual Studio Code,React Native,0,0,4359
Visual Studio Code,React.js,0,0,13763
Visual Studio Code,Ruby on Rails,0,0,2662
Visual Studio Code,Spring,0,0,5041
Visual Studio Code,TensorFlow,0,0,3021
Visual Studio Code,Torch/PyTorch,0,0,982
Visual Studio Code,Unity 3D,0,0,3955
Visual Studio Code,Unreal Engine,0,0,1221
Visual Studio Code,Vue.js,0,0,6559
Visual Studio Code,Windows,0,0,6368
Visual Studio Code,Xamarin,0,0,2614
Visual Studio Code,Xcode,760,2884,4348
Visual Studio Code,Zend,31,143,189
Visual Studio Code,jQuery,0,0,17507
Vue.js,.NET,0,0,2347
